ServiceNo,StopSequence,BusStopCode,Description,MRTBusStop,MRTLine,average_passenger_volume,Latitude,Longitude,outcome
63,58,10451,Opp Blk 71,0,,5547.333333,1.287623803,103.817256,keep
63,59,10489,Blk 73,0,,13170.33333,1.288116389,103.8177839,keep
63,60,10199,Delta Swim Cplx,0,,73643.66667,1.288757233,103.8193662,keep
63,61,10189,Blk 104A CP,0,,69999.66667,1.288588052,103.8218319,keep
63,62,10179,Tiong Bahru Pk,0,,17882,1.287223333,103.8239583,keep
63,63,10169,Tiong Bahru Stn/Plaza,1,['East-West Line'],508399,1.285999614,103.8274812,keep
63,64,10149,Blk 1,0,,114409.3333,1.286067975,103.8328338,keep
63,65,6049,BEF OUTRAM FLYOVER,0,,24426.66667,1.284748569,103.8351771,keep
63,66,6029,OUTRAM PK STN EXIT 1,0,,86437,1.281770412,103.8383828,keep
63,67,5013,Chinatown Stn Exit C,1,"['North-East Line', 'Downtown Line']",322693.6667,1.284069799,103.8429987,keep
63,68,5023,Opp Hong Lim Pk,0,,47167,1.286929284,103.8454038,keep
63,69,4222,Clarke Quay Stn Exit E,1,['North-East Line'],215243,1.288989622,103.8470898,keep
63,70,4142,Armenian Ch,0,,69199.66667,1.293098264,103.8496599,keep
63,71,1012,Hotel Grand Pacific,0,,68750.66667,1.296848255,103.8525359,keep
63,72,1112,Opp Bugis Stn Exit C,1,"['Downtown Line', 'East-West Line']",278070,1.300092128,103.8552003,keep
63,73,1121,Stamford Pr Sch,0,,87286.66667,1.303938097,103.85868,keep
63,74,1211,Opp Blk 461,0,,110507,1.305518035,103.860545,keep
63,75,1311,Lavender Stn Exit B,1,['East-West Line'],188306.6667,1.307091646,103.862197,keep
63,76,80011,AFT PADANG JERINGAU,0,,53275.66667,1.309727208,103.8673783,keep
63,77,80031,Kallang Stn,1,['East-West Line'],169433.6667,1.311077057,103.8713149,keep
63,78,80051,Aft Lor 1 Geylang,0,,161250.6667,1.312515,103.8732619,keep
63,79,80071,Yi Xiu Fty Bldg,0,,176112,1.313800092,103.8765539,keep
63,80,80091,Bef Lor 23 Geylang,0,,148050.3333,1.314897752,103.8809514,keep
63,81,81081,Opp Aljunied Stn,1,['East-West Line'],147252,1.316216659,103.8816816,keep
63,82,81091,Sims Urban Oasis,0,,51172.66667,1.319353333,103.8817311,keep
63,83,70011,Opp Blk 125,0,,19400,1.323176877,103.8811601,keep
63,84,70151,Aft Jln Anggerek,0,,17250.33333,1.327683743,103.8809633,keep
63,85,70161,OPP MATTAR STN EXIT A,0,,38869.33333,1.327586355,103.8832481,keep
63,86,70171,Blk 77,0,,80167.33333,1.328336667,103.8854714,keep
63,87,70181,Blk 36,0,,99549.33333,1.328861771,103.8869172,keep
63,88,70191,OPP BLK 66,0,,32121,1.327333,103.887875,keep
63,89,70371,Macpherson Stn Exit A,1,"['Circle Line', 'Downtown Line']",63463,1.326232889,103.8893233,keep
63,90,71161,Blk 3019,0,,40201.33333,1.327329943,103.8920915,keep
63,91,71229,Opp Meiban Ind Bldg,0,,5727,1.326235626,103.8933486,keep
63,92,71219,Ubi Techpark,0,,20317.33333,1.325542071,103.8950522,keep
63,93,71209,Opp Paya Ubi Ind Pk,0,,22175,1.326081128,103.8972079,keep
63,94,71119,Opp Blk 343,0,,48576,1.326801248,103.9002187,keep
63,95,71109,Maha Bodhi Sch,0,,25074,1.328318284,103.9025662,keep
63,96,71131,Automobile Megamart,0,,39570.33333,1.331275107,103.9014038,keep
63,97,71091,Blk 637,0,,171842.3333,1.330733748,103.9037315,keep
63,98,72019,Opp Blk 322,0,,127545,1.328846284,103.9054651,keep
63,99,83119,Opp Blk 16,0,,90561.33333,1.323069747,103.9056076,keep
63,100,83109,Opp Eunos Stn,1,['East-West Line'],131159,1.321356789,103.9053722,keep
63,101,82069,Aft Lor 106 Changi,0,,134102,1.317095375,103.9029515,keep
63,102,82221,Blk 3A,0,,33141.33333,1.317605117,103.8990071,keep
63,103,82009,Eunos Int,1,['East-West Line'],161402,1.319337172,103.9018083,keep
858,1,46009,Woodlands Int,1,"['Thomson-East Coast Line', 'North-South Line']",3405250.333,1.436946,103.785936,keep
858,2,46281,Blk 825,0,,41681.66667,1.438786957,103.7900259,keep
858,3,46391,Blk 853,0,,72529.66667,1.439217654,103.7929945,keep
858,4,46401,Blk 864,0,,17582,1.440885951,103.7954581,keep
858,5,46411,Blk 869,0,,50231.33333,1.442705918,103.7944192,keep
858,6,46461,Opp Blk 757A CP,0,,40767.66667,1.446595984,103.7935966,keep
858,7,46471,Opp Blk 773,0,,72144,1.447969318,103.7975882,keep
858,8,46481,Aft Woodlands Ind Pk E6,0,,47877.66667,1.449644042,103.8011125,keep
858,9,46731,Yew Huat Scaffolding Work,0,,20530.66667,1.448521279,103.8043022,keep
858,10,46741,Seagate,0,,18045,1.446327014,103.8071927,keep
858,11,47621,Aft Gambas Ave,0,,26162.33333,1.446892181,103.8098277,keep
858,12,58381,Blk 469B,0,,37203,1.447970493,103.8133779,keep
858,13,58229,Blk 358A CP,0,,21410.33333,1.448750841,103.8168059,keep
858,14,58219,Opp Sembawang Stn,1,['North-South Line'],218430.6667,1.449534637,103.8199297,keep
858,15,58159,Aft Admiral Hill,0,,15957.66667,1.448217087,103.8223561,keep
858,16,58109,Opp Blk 311,0,,22857,1.446676079,103.823093,keep
858,17,58029,The Nautical,0,,21441,1.443159194,103.8239851,keep
858,18,58019,Aft Sembawang Shop Ctr,0,,70945,1.44085,103.824719,keep
858,19,57139,Aft Jln Kemuning,0,,15379,1.437956621,103.8255963,keep
858,20,57129,Blk 114,0,,93131.33333,1.434186569,103.8264145,keep
858,21,57119,Blk 101,0,,190808,1.431302571,103.8268877,keep
858,22,59119,Opp Blk 701A,0,,161536.3333,1.43037444,103.8279487,keep
858,23,59149,Blk 145,0,,53071,1.430618611,103.83218,keep
858,24,59073,Opp Yishun Stn,1,['North-South Line'],419215,1.428681465,103.8354694,keep
858,25,59069,Opp Blk 757,0,,130614.3333,1.426572948,103.8353696,keep
858,26,59619,Yishun Community Hosp,0,,67115,1.423352,103.836873,keep
858,27,59059,Blk 608,0,,117542,1.420546029,103.8349794,keep
858,28,59049,Opp Khatib Stn,1,['North-South Line'],338930.3333,1.417009982,103.8333998,keep
858,29,59039,Yishun Sports Hall,0,,50028.66667,1.413428716,103.831563,keep
858,30,59029,Aft Yishun Ave 1,0,,4048,1.408858434,103.8292477,keep
858,31,59019,Aft Sg Seletar Bridge,0,,7830,1.403681,103.82751,keep
858,32,55289,LP 94,0,,1234.333333,1.398443393,103.8290392,keep
858,33,68111,Bef Seletar Camp G,0,,156043.3333,1.402221944,103.8713881,keep
858,34,65199,Aft Punggol Rd,0,,671213.3333,1.395917212,103.9054274,keep
858,35,95151,Airport Police Stn,0,,88523,1.3420964,103.981818,keep
858,36,95011,Aft Aircraft Flyover,0,,11354,1.347194863,103.9840606,keep
858,37,95109,Changi Airport Ter 3,0,,319631,1.356500495,103.9863523,keep
858,38,95029,Changi Airport Ter 1,0,,423749.3333,1.361267487,103.9906998,keep
858,39,95129,Changi Airport Ter 2,0,,147354.3333,1.355092989,103.9892195,keep
858,40,95019,Aft Changi Airport Ter 2,0,,21389.66667,1.347942999,103.9848834,keep
858,41,95159,Near SATS Flight Kitchen,0,,74118.66667,1.341914653,103.9822505,keep
858,42,65191,Bef Punggol Rd,0,,722534,1.395273569,103.9054,keep
858,43,68119,Aft Seletar Camp G,0,,152471,1.402186,103.872168,keep
858,44,55281,Aft SLE,0,,872.6666667,1.398136957,103.8288132,keep
858,45,59011,Bef Sg Seletar Bridge,0,,7933.333333,1.401439,103.827464,keep
858,46,59021,Bef Yishun Ave 1,0,,5107.333333,1.409228338,103.8290833,keep
858,47,59031,Opp Yishun Sports Hall,0,,51788.33333,1.412777472,103.8308396,keep
858,48,59041,Bef Khatib Stn,1,['North-South Line'],408315.3333,1.416254201,103.8325916,keep
858,49,59051,Blk 790,0,,119571,1.419682702,103.8342967,keep
858,50,59611,Opp Yishun Community Hosp,0,,45380.33333,1.423625829,103.8366674,keep
858,51,59061,Blk 763,0,,65908.33333,1.425563992,103.8349582,keep
858,52,59079,Yishun Stn,1,['North-South Line'],414973.6667,1.429266069,103.835162,keep
858,53,59141,Blk 741,0,,61159.66667,1.430343832,103.8327554,keep
858,54,59111,Blk 701,0,,254103.6667,1.430163951,103.8288845,keep
858,55,57111,Opp Blk 101,0,,66806,1.431236226,103.8265494,keep
858,56,57121,Opp Blk 115B,0,,34221.66667,1.433450833,103.8263113,keep
858,57,57131,Opp Jln Kemuning,0,,21448,1.438084138,103.8252975,keep
858,58,58011,Opp Sembawang Shop Ctr,0,,78181.33333,1.441356114,103.8241875,keep
858,59,58021,Opp The Nautical,0,,14168,1.44324137,103.8236786,keep
858,60,58101,Blk 311,0,,32688.33333,1.446672778,103.8228228,keep
858,61,58151,Bef Sembawang Stn,1,['North-South Line'],26853.33333,1.448359043,103.8220134,keep
858,62,58211,Sembawang Stn,1,['North-South Line'],325084.6667,1.449262026,103.819794,keep
858,63,58221,Blk 339 CP,0,,18432.33333,1.448592648,103.8170658,keep
858,64,58389,Opp Blk 469B,0,,31370.66667,1.44773992,103.8135667,keep
858,65,47629,Seagate,0,,25096,1.446678082,103.8098574,keep
858,66,46749,Opp Seagate,0,,26004.66667,1.44598747,103.8071908,keep
858,67,46739,BLK 782,0,,22982.66667,1.448473503,103.8040034,keep
858,68,46489,Aft Gambas Ave,0,,85718,1.449520956,103.8016065,keep
858,69,46479,Blk 774,0,,65913,1.447968698,103.7984096,keep
858,70,46469,Blk 759,0,,41859.33333,1.446688659,103.7949185,keep
858,71,46419,Evergreen Pr Sch,0,,71414.66667,1.44379,103.79386,keep
858,72,46409,Blk 701A CP,0,,15509.66667,1.440633231,103.795706,keep
858,73,46399,Aft 888 Plaza,0,,111752.6667,1.438960352,103.7942371,keep
858,74,46289,Blk 891C CP,0,,60164,1.438722398,103.790912,keep
858,75,46009,Woodlands Int,1,"['Thomson-East Coast Line', 'North-South Line']",3405250.333,1.436946,103.785936,keep
966,1,46009,Woodlands Int,1,"['Thomson-East Coast Line', 'North-South Line']",3405250.333,1.436946,103.785936,keep
966,2,46549,Blk 347,0,,54493.66667,1.433198189,103.7812567,keep
966,3,46539,Blk 320,0,,71441.33333,1.432099629,103.7782237,keep
966,4,46529,Opp Marsiling Stn,1,['North-South Line'],192490.6667,1.432081528,103.7745969,keep
966,5,46491,Blk 402,0,,13775,1.431889748,103.772008,keep
966,6,44269,Blk 223,0,,228599,1.375778333,103.774225,keep
966,7,44229,Bef Pending Stn,0,,155286.3333,1.376560558,103.7714598,keep
966,8,44371,Blk 219,0,,21073.66667,1.374022257,103.7726396,keep
966,9,44381,Blk 202,0,,31920,1.372421342,103.7744136,keep
966,10,44351,Aft Chestnut Ave,0,,33309.66667,1.368234524,103.7755885,keep
966,11,44361,Opp Dairy Farm Mall,0,,25106.33333,1.36645895,103.7755877,keep
966,12,51091,Opp Catholic JC,0,,37220.33333,1.326480609,103.8340187,keep
966,13,51101,Bef Thomson Flyover,0,,8554.333333,1.327536375,103.8372482,keep
966,14,52071,Trellis Twrs,0,,219472.6667,1.329914169,103.8438184,keep
966,15,52081,Aft Blk 195,0,,116737,1.330813893,103.8608408,keep
966,16,60081,St. Andrew'S Village,0,,97953.33333,1.329312261,103.866291,keep
966,17,60071,Kolam Ayer Ind Est,0,,27021.66667,1.327199248,103.8702822,keep
966,18,60061,Aft Infineon,0,,26881.66667,1.322765211,103.8740213,keep
966,19,83119,Opp Blk 16,0,,90561.33333,1.323069747,103.9056076,keep
966,20,83109,Opp Eunos Stn,1,['East-West Line'],131159,1.321356789,103.9053722,keep
966,21,83299,Aft Lor G Telok Kurau,0,,50250,1.315743897,103.9058633,keep
966,22,83319,Aft Lor J Telok Kurau,0,,19337,1.312688336,103.9071401,keep
966,23,83309,Aft Still Lane,0,,19831,1.310454828,103.9080685,keep
966,24,92279,D'Ecosia,0,,17972.66667,1.306337867,103.9096486,keep
966,25,92059,Marine Pde Stn Exit 6,1,['Thomson-East Coast Line'],64656.33333,1.304086,103.907533,keep
966,26,92049,Marine Pde Stn/Parkway Pde,1,['Thomson-East Coast Line'],314812.3333,1.302999,103.905955,keep
966,27,92041,Marine Pde Stn Exit 2,1,['Thomson-East Coast Line'],231700.6667,1.30327283,103.9058301,keep
966,28,92051,Marine Pde Stn Exit 4,1,['Thomson-East Coast Line'],44605.66667,1.304618347,103.907833,keep
966,29,92271,Opp D'Ecosia,0,,17106,1.30610999,103.9095285,keep
966,30,83301,Aft East Coast Rd,0,,26353.66667,1.308871667,103.9081789,keep
966,31,83311,Aft Lor Nangka,0,,20971,1.312419703,103.9069299,keep
966,32,83291,Aft Joo Chiat Pl,0,,38112.66667,1.314733094,103.9058952,keep
966,33,83101,Eunos Stn,1,['East-West Line'],256581,1.320667091,103.9048984,keep
966,34,83111,Blk 17,0,,67226,1.32346854,103.9052731,keep
966,35,60069,Kallang Basin Swim Cplx,0,,24378,1.323359352,103.8725674,keep
966,36,60079,Bef Bendemeer Rd,0,,14598,1.326856017,103.8695097,keep
966,37,60089,Opp St. Andrew'S Village,0,,135725.6667,1.32865055,103.8661597,keep
966,38,52089,Opp Blk 195,0,,105087.3333,1.329916903,103.8602737,keep
966,39,52079,Opp Trellis Twrs,0,,193307.3333,1.329314772,103.8438289,keep
966,40,51099,Catholic JC,0,,45143.33333,1.325881667,103.8345342,keep
966,41,44369,Dairy Farm Mall,0,,30609.33333,1.365742843,103.7753149,keep
966,42,44359,Bef Chestnut Ave,0,,22030.33333,1.367725821,103.7753088,keep
966,43,44389,Opp Blk 201,0,,23198,1.371543035,103.7746186,keep
966,44,44379,Opp Blk 219,0,,16111.66667,1.373550535,103.7729353,keep
966,45,44221,Opp Pending Stn,0,,150988.3333,1.376299585,103.7709943,keep
966,46,44261,Blk 270,0,,225170.6667,1.376082222,103.7742778,keep
966,47,46499,Opp Blk 402,0,,42156,1.432291339,103.7721964,keep
966,48,46521,Marsiling Stn,1,['North-South Line'],464504.3333,1.432378333,103.7742933,keep
966,49,46531,Blk 173,0,,77956,1.4324025,103.7775114,keep
966,50,46541,Marsiling Mall,0,,106946,1.433283315,103.7808357,keep
966,51,46009,Woodlands Int,1,"['Thomson-East Coast Line', 'North-South Line']",3405250.333,1.436946,103.785936,keep
